code,report,rtn1y,rtn2y
600362,600362_江西铜业_江西铜业股份有限公司2020年年度报告.pdf,0.1024188463331848,-0.1648448183818827
600362,600362_江西铜业_江西铜业股份有限公司2021年度报告.pdf,-0.1648448183818827,0.04204453518515328
600372,600372_中航机载_中航电子2020年年度报告.pdf,0.1402737279646515,-0.2724079272570522
600372,600372_中航机载_中航电子2021年年度报告.pdf,-0.2724079272570522,-0.158973523401181
600406,600406_国电南瑞_国电南瑞2020年年度报告.pdf,0.7614672804941296,-0.2449534091163691
600406,600406_国电南瑞_国电南瑞2021年年度报告.pdf,-0.2449534091163691,0.1045628959527245
600415,600415_小商品城_2020年年度报告.pdf,-0.09880441277522045,0.0838453562744983
600415,600415_小商品城_2021年年度报告.pdf,0.0838453562744983,0.3584517594870318
600426,600426_华鲁恒升_华鲁恒升2020年年度报告.pdf,0.0956052453130316,0.08160249784247053
600426,600426_华鲁恒升_华鲁恒升2021年年度报告.pdf,0.08160249784247053,-0.1353559970027018
600436,600436_片仔癀_漳州片仔癀药业股份有限公司2020年年度报告.pdf,0.6303681313216958,-0.334500603868252
600436,600436_片仔癀_漳州片仔癀药业股份有限公司2021年年度报告.pdf,-0.334500603868252,-0.1541551687317987
600438,600438_通威股份_通威股份有限公司2020年年度报告.pdf,0.1713328073770028,-0.1183826997774805
600438,600438_通威股份_通威股份有限公司2021年年度报告.pdf,-0.1183826997774805,-0.2623750671867046
600460,600460_士兰微_杭州士兰微电子股份有限公司2020年年度报告.pdf,1.15505615290013,-0.3909290614837493
600460,600460_士兰微_杭州士兰微电子股份有限公司2021年年度报告.pdf,-0.3909290614837493,-0.2968978757865036
600489,600489_中金黄金_中金黄金股份有限公司2020年年度报告.pdf,-0.04992066355183422,0.0231524174417499
600489,600489_中金黄金_中金黄金股份有限公司2021年年度报告.pdf,0.0231524174417499,0.2508790306184669
600515,600515_海南机场_海航基础设施投资集团股份有限公司2020年年度报告.pdf,-0.008582262951533304,0.1065968607415528
600519,600519_贵州茅台_贵州茅台2020年年度报告.pdf,0.0343398730745883,-0.1300343390294454
600519,600519_贵州茅台_贵州茅台2021年年度报告.pdf,-0.1300343390294454,0.02366622746281077
600547,600547_山东黄金_山东黄金矿业股份有限公司2020年度报告.pdf,-0.194459566481193,0.01984412701960192
600547,600547_山东黄金_山东黄金矿业股份有限公司2021年年度报告.pdf,0.01984412701960192,0.1885101601781927
600570,600570_恒生电子_恒生电子股份有限公司2020年年度报告.pdf,-0.1673766097762315,-0.1494504559523036
600570,600570_恒生电子_恒生电子股份有限公司2021年年度报告.pdf,-0.1494504559523036,-0.2796889999691571
600584,600584_长电科技_江苏长电科技股份有限公司2020年年度报告.pdf,-0.2728646368018497,-0.2534907279910364
600584,600584_长电科技_江苏长电科技股份有限公司2021年年度报告.pdf,-0.2534907279910364,0.3063426976278123
600585,600585_海螺水泥_2021年度报告.pdf,-0.2089964296601882,-0.08388505671283719
600585,600585_海螺水泥_海螺水泥2020年度报告.pdf,-0.1543867890192958,-0.2089964296601882
600588,600588_用友网络_用友网络2020年年度报告.pdf,-0.1720071300414078,-0.3098712786394052
600588,600588_用友网络_用友网络2021年年度报告.pdf,-0.3098712786394052,-0.2443065669361102
600600,600600_青岛啤酒_青啤公司2020年年度报告.pdf,0.003363790458203786,0.09087080840640582
600600,600600_青岛啤酒_青啤公司2021年年度报告.pdf,0.09087080840640582,-0.2683396665731415
600660,600660_福耀玻璃_福耀玻璃2020年年度报告.pdf,-0.002902798641583937,-0.200183485013727
600660,600660_福耀玻璃_福耀玻璃2021年年度报告.pdf,-0.200183485013727,0.08069109920748052
600674,600674_川投能源_四川川投能源股份有限公司2021 年年度报告.pdf,0.00889021567441417,0.2256238939333695
600690,600690_海尔智家_海尔智家股份有限公司2020年年度报告.pdf,0.03324384595496599,-0.1523688298748234
600690,600690_海尔智家_海尔智家股份有限公司2021年年度报告.pdf,-0.1523688298748234,-0.1045939312411098
600732,600732_爱旭股份_爱旭股份2020年年度报告.pdf,0.463006832599802,0.6134877250118143
600732,600732_爱旭股份_爱旭股份2021年年度报告.pdf,0.6134877250118143,-0.3306516536957542
600741,600741_华域汽车_华域汽车2020年年度报告.pdf,0.006494653758163604,-0.2843130633203979
600741,600741_华域汽车_华域汽车2021年年度报告.pdf,-0.2843130633203979,-0.006850839252960261
600745,600745_闻泰科技_2020年年度报告.pdf,0.3153044710457245,-0.6021972647681895
600745,600745_闻泰科技_2021年年度报告.pdf,-0.6021972647681895,-0.2031292979403212
600760,600760_中航沈飞_中航沈飞股份有限公司2020年年度报告.pdf,0.224045847693477,-0.1334444440248511
600760,600760_中航沈飞_中航沈飞股份有限公司2021年年度报告.pdf,-0.1334444440248511,0.01387335338839768
600795,600795_国电电力_国电电力2020年年度报告.pdf,0.3057234211979105,0.2683430330452568
600795,600795_国电电力_国电电力2021年年度报告.pdf,0.2683430330452568,0.007624581755298232
600803,600803_新奥股份_新奥股份2020年年度报告.pdf,0.4082880653728103,-0.1141005044470753
600803,600803_新奥股份_新奥股份2021年年度报告.pdf,-0.1141005044470753,0.08109463576426057
600809,600809_山西汾酒_2020年年度报告.pdf,0.1758319522003966,-0.0906089866913542
600809,600809_山西汾酒_2021年年度报告.pdf,-0.0906089866913542,-0.1749928974349064
600837,600837_海通证券_海通证券股份有限公司2020 年年度报告.pdf,-0.02258490222501541,-0.215737982446025
600837,600837_海通证券_海通证券股份有限公司2021年年度报告.pdf,-0.215737982446025,0.07464761669348885
600845,600845_宝信软件_2020年度报告.pdf,0.1554776113600751,-0.02539288522604999
600875,600875_东方电气_东方电气股份有限公2020年年度报告.pdf,0.9841123870962587,-0.007307737416146098
600875,600875_东方电气_东方电气股份有限公司2021年年度报告.pdf,-0.007307737416146098,-0.2604722931535276
600886,600886_国投电力_国投电力控股股份有限公司2020年年度报告.pdf,0.3130101666512963,-0.03625625121689346
600886,600886_国投电力_国投电力控股股份有限公司2021年年度报告.pdf,-0.03625625121689346,0.2088403685577811
600887,600887_伊利股份_内蒙古伊利实业集团股份有限公司2020年年度报告.pdf,-0.04315566967500983,-0.2050577781245421
600887,600887_伊利股份_内蒙古伊利实业集团股份有限公司2021年年度报告.pdf,-0.2050577781245421,-0.08706867452373646
600893,600893_航发动力_中国航发动力股份有限公司2020年年度报告.pdf,0.07056520311063164,-0.3267245034787258
600893,600893_航发动力_中国航发动力股份有限公司2021年年度报告.pdf,-0.3267245034787258,-0.109611028169442
600900,600900_长江电力_长江电力2020年年度报告.pdf,0.1637519136000374,-0.02936362543958648
600900,600900_长江电力_长江电力2021年年度报告.pdf,-0.02936362543958648,0.1092469663779634
600905,600905_三峡能源_2021年年度报告.pdf,-0.2436780751308741,-0.210145597325357
600918,600918_中泰证券_中泰证券股份有限公司2020年年度报告.pdf,-0.4550839299663438,-0.3473786010006407
600918,600918_中泰证券_中泰证券股份有限公司2021年年度报告.pdf,-0.3473786010006407,0.07284353955081802
600919,600919_江苏银行_江苏银行2020年年度报告.pdf,0.1329302581237457,0.3186582490729946
600919,600919_江苏银行_江苏银行2021年年度报告.pdf,0.3186582490729946,-0.01515064973251312
600926,600926_杭州银行_杭州银行2020年年度报告.pdf,-0.1102115734137246,0.04292541520715476
600926,600926_杭州银行_杭州银行2021年年度报告.pdf,0.04292541520715476,-0.1809599553622599
600941,600941_中国移动_中国移动：2021年年度报告.pdf,0.2446195594088452,0.502552968854262
600958,600958_东方证券_东方证券股份有限公司2020年年度报告.pdf,0.2616547687147763,-0.3305608129420575
600958,600958_东方证券_东方证券股份有限公司2021年年度报告.pdf,-0.3305608129420575,-0.01010883153508546
600989,600989_宝丰能源_宁夏宝丰能源集团股份有限公司2020年年度报告.pdf,0.4844512256107449,-0.2583150237235665
600989,600989_宝丰能源_宁夏宝丰能源集团股份有限公司2021年年度报告.pdf,-0.2583150237235665,0.2104537321399267
600999,600999_招商证券_2020年年度报告.pdf,-0.2164293740269342,-0.2003792682878786
600999,600999_招商证券_2021年年度报告.pdf,-0.2003792682878786,0.03471971203971891
601006,601006_大秦铁路_大秦铁路2020年年度报告.pdf,0.03548124531481545,0.0618829157810239
601006,601006_大秦铁路_大秦铁路2021年年度报告.pdf,0.0618829157810239,0.07765798646955124
601009,601009_南京银行_南京银行股份有限公司2020年年度报告.pdf,0.1301106692226361,0.1736193012933795
601009,601009_南京银行_南京银行股份有限公司2021年年度报告.pdf,0.1736193012933795,-0.1928200468150285
601012,601012_隆基绿能_隆基股份2020年年度报告.pdf,0.3129570430687931,-0.3107537401639439
601012,601012_隆基绿能_隆基股份2021年年度报告.pdf,-0.3107537401639439,-0.4472837188885145
601021,601021_春秋航空_春秋航空2020年年度报告.pdf,0.02428821985383833,0.1286175204045421
601021,601021_春秋航空_春秋航空2021年年度报告.pdf,0.1286175204045421,-0.2149712109459262
601066,601066_中信建投_2020年年度报告.pdf,-0.2905271881899002,-0.168716802135491
601088,601088_中国神华_中国神华2020年度报告.pdf,0.212257392847166,0.2118582032511893
601088,601088_中国神华_中国神华2021年度报告.pdf,0.2118582032511893,0.1434997539679672
601100,601100_恒立液压_江苏恒立液压股份有限公司2020年年度报告.pdf,-0.2683511744054091,-0.2148515747036459
601100,601100_恒立液压_江苏恒立液压股份有限公司2021年年度报告.pdf,-0.2148515747036459,-0.1199267859469121
601111,601111_中国国航_中国国际航空股份有限公司2020年度报告.pdf,0.193392795237604,0.1451364086209013
601111,601111_中国国航_中国国际航空股份有限公司2021年度报告.pdf,0.1451364086209013,-0.2812777857509419
601117,601117_中国化学_中国化学2020年年度报告.pdf,0.9309649321683318,-0.2977052636865721
601117,601117_中国化学_中国化学2021年年度报告.pdf,-0.2977052636865721,-0.151351696323716
601138,601138_工业富联_富士康工业互联网股份有限公司2020年年度报告.pdf,-0.108462172778566,-0.17926367734992
601138,601138_工业富联_富士康工业互联网股份有限公司2021年年度报告.pdf,-0.17926367734992,0.6325485077243305
601166,601166_兴业银行_兴业银行2020年年度报告.pdf,-0.04045247594836854,-0.01704218149340064
601169,601169_北京银行_北京银行股份有限公司2020年年度报告.pdf,-0.01474054077990183,0.02604225632671908
601186,601186_中国铁建_中国铁建2020年年度报告.pdf,0.01360664939097278,0.01842281331731699
601186,601186_中国铁建_中国铁建2021年年度报告.pdf,0.01842281331731699,0.01600819201000214
601211,601211_国泰君安_国泰君安2020年年度报告.pdf,0.04711701569163163,-0.1763802219062359
601211,601211_国泰君安_国泰君安证券股份有限公司2021年年度报告.pdf,-0.1763802219062359,0.1074429053914325
601225,601225_陕西煤业_陕西煤业股份有限公司2020年度报告.pdf,0.3417374184281292,0.5381036442913769
601225,601225_陕西煤业_陕西煤业股份有限公司2021年年度报告.pdf,0.5381036442913769,0.2032482554992439
601229,601229_上海银行_上海银行2020年度报告.pdf,-0.03398843548180686,-0.0936250801424815
601229,601229_上海银行_上海银行2021年度报告.pdf,-0.0936250801424815,0.05784530723853587
601236,601236_红塔证券_红塔证券股份有限公司2020年年度报告.pdf,-0.275078037801662,-0.4236239309592691
601236,601236_红塔证券_红塔证券股份有限公司2021年年度报告.pdf,-0.4236239309592691,0.03973242035395796
601238,601238_广汽集团_H股公告-广汽集团2020年度报告.pdf,0.1394177097122933,-0.2287482301142368
601238,601238_广汽集团_H股公告-广汽集团2021年年度报告.pdf,-0.2287482301142368,-0.1548124424941196
601238,601238_广汽集团_广汽集团2020年年度报告.pdf,0.1394177097122933,-0.2287482301142368
601238,601238_广汽集团_广汽集团2021年年度报告.pdf,-0.2287482301142368,-0.1548124424941196
601288,601288_农业银行_农业银行2020年度报告.pdf,-0.002115206811268644,0.03630028776300209
601288,601288_农业银行_农业银行2021年度报告.pdf,0.03630028776300209,0.1971701260382166
601318,601318_中国平安_中国平安2020年年度报告.pdf,-0.3546050280636678,-0.01587358926661553
601318,601318_中国平安_中国平安2021年年度报告.pdf,-0.01587358926661553,-0.06956494145338221
601319,601319_中国人保_中国人保2020年年度报告.pdf,-0.256973216919075,0.1332371060266273
601319,601319_中国人保_中国人保2021年度报告.pdf,0.1332371060266273,-0.03674770530006455
601328,601328_交通银行_交通银行2020年度报告.pdf,0.06488701302049349,0.06640090701858292
601328,601328_交通银行_交通银行2021年度报告.pdf,0.06640090701858292,0.1777284947495943
601328,601328_交通银行_交通银行H股公告-2020年度报告.pdf,0.06488701302049349,0.06640090701858292
601328,601328_交通银行_交通银行H股公告-2021年度报告.pdf,0.06640090701858292,0.1777284947495943
601336,601336_新华保险_新华保险2020年年度报告.pdf,-0.2845274939033308,-0.1654125735250995
601336,601336_新华保险_新华保险2021年年度报告.pdf,-0.1654125735250995,0.05720106630099919
601360,601360_三六零_三六零安全科技股份有限公司2020年年度报告.pdf,-0.176369262696373,-0.4356139830251649
601360,601360_三六零_三六零安全科技股份有限公司2021年年度报告.pdf,-0.4356139830251649,0.3136947044911258
601377,601377_兴业证券_兴业证券2020年年度报告.pdf,0.1835270677941325,-0.41992576002385
601377,601377_兴业证券_兴业证券2021年年度报告.pdf,-0.41992576002385,0.06481796900500347
601390,601390_中国中铁_中国中铁2020年年度报告.pdf,0.1123549201254816,-0.005802814319042615
601390,601390_中国中铁_中国中铁2021年年度报告.pdf,-0.005802814319042615,0.04622425316438528
601398,601398_工商银行_工商银行2020年度报告.pdf,-0.01231558830676671,2.896892322556965e-05
601398,601398_工商银行_工商银行2021年度报告.pdf,2.896892322556965e-05,0.09829672414106994
601398,601398_工商银行_工商银行H股公告-2020年度报告.pdf,-0.01231558830676671,2.896892322556965e-05
601398,601398_工商银行_工商银行H股公告-2021年度报告.pdf,2.896892322556965e-05,0.09829672414106994
601601,601601_中国太保_中国太保2020年年度报告.pdf,-0.2173528348269771,-0.04443890527428362
601601,601601_中国太保_中国太保2021年年度报告.pdf,-0.04443890527428362,0.008135904967132568
601607,601607_上海医药_上海医药集团股份有限公司2021 年年度报告.pdf,-0.08490670506934594,-0.02816569567921545
601618,601618_中国中冶_中国中冶2020年年度报告.pdf,0.367608955689755,-0.1296597078381376
601618,601618_中国中冶_中国中冶2021年年度报告.pdf,-0.1296597078381376,-0.01034785436299335
601628,601628_中国人寿_中国人寿2020年年度报告.pdf,-0.176948369333615,0.2152519597813092
601628,601628_中国人寿_中国人寿2021年年度报告.pdf,0.2152519597813092,-0.191183670214922
601633,601633_长城汽车_长城汽车股份有限公司2020年年度报告.pdf,0.2829355338801209,-0.3675708049392105
601633,601633_长城汽车_长城汽车股份有限公司2021年年度报告.pdf,-0.3675708049392105,-0.1264485121507002
601658,601658_邮储银行_中国邮政储蓄银行股份有限公司2020年年度报告.pdf,0.1062841408157296,-0.04179136322523291
601658,601658_邮储银行_中国邮政储蓄银行股份有限公司2021年年度报告.pdf,-0.04179136322523291,-0.003791323419504722
601668,601668_中国建筑_中国建筑股份有限公司2020年年度报告.pdf,0.04018497529890785,0.1052397026491241
601668,601668_中国建筑_中国建筑股份有限公司2021年年度报告.pdf,0.1052397026491241,-0.05210885792284548
601669,601669_中国电建_中国电力建设股份有限公司2020年年度报告.pdf,0.9164224427353014,-0.1004110359383976
601669,601669_中国电建_中国电力建设股份有限公司2021年年度报告.pdf,-0.1004110359383976,-0.2563663422121001
601688,601688_华泰证券_华泰证券股份有限公司2020年年度报告.pdf,0.007230612788591495,-0.2159364184213971
601688,601688_华泰证券_华泰证券股份有限公司2021年年度报告.pdf,-0.2159364184213971,0.09985003224827604
601689,601689_拓普集团_拓普集团2020年年度报告.pdf,0.3737602958553741,0.1080043111125866
601689,601689_拓普集团_拓普集团2021年年度报告.pdf,0.1080043111125866,0.2560489597053488
601698,601698_中国卫通_中国卫通2020年年度报告.pdf,-0.2048493824647648,-0.2037034014896699
601699,601699_潞安环能_潞安环能2020年年度报告.pdf,0.5309805253393565,0.4308990633728924
601699,601699_潞安环能_潞安环能2021年年度报告.pdf,0.4308990633728924,0.3830032340931078
601728,601728_中国电信_中国电信股份有限公司2021年年度报告.pdf,0.03480292961495746,0.3214007160636734
601766,601766_中国中车_中国中车2020年年度报告.pdf,0.1430394539011774,-0.1043630191990297
601766,601766_中国中车_中国中车2021年年度报告.pdf,-0.1043630191990297,0.05075041476185693
601788,601788_光大证券_光大证券股份有限公司2020年年度报告.pdf,-0.1584635220671974,0.009316933949441886
601788,601788_光大证券_光大证券股份有限公司2021年年度报告.pdf,0.009316933949441886,0.04128507416579597
601808,601808_中海油服_中海油服2020年年度报告.pdf,0.1582879722833204,0.09858669607985915
601808,601808_中海油服_中海油服2021年年度报告.pdf,0.09858669607985915,-0.0934718782218128
601808,601808_中海油服_中海油服H股公告-2021年度报告.pdf,0.09858669607985915,-0.0934718782218128
601816,601816_京沪高铁_京沪高速铁路股份有限公司2020年年度报告.pdf,-0.1383388355822593,0.02628393678303342
601816,601816_京沪高铁_京沪高速铁路股份有限公司2021年年度报告.pdf,0.02628393678303342,0.004074852808987339
601818,601818_光大银行_中国光大银行股份有限公司2020年年度报告.pdf,-0.0840194218635898,-0.009943887415272745
601818,601818_光大银行_中国光大银行股份有限公司2021年年度报告.pdf,-0.009943887415272745,0.004075531623227713
601838,601838_成都银行_成都银行股份有限公司2020年年度报告.pdf,0.1528089087611488,0.2909310306624839
601838,601838_成都银行_成都银行股份有限公司2021年年度报告.pdf,0.2909310306624839,-0.1875452561476988
601857,601857_中国石油_2020年度报告.pdf,0.1372775481214046,0.04472458696673853
601857,601857_中国石油_中国石油天然气股份有限公司2021 年度报告.pdf,0.04472458696673853,0.3000992414993069
601865,601865_福莱特_福莱特2020年年度报告.pdf,0.4542201388793479,-0.4190181321843715
601865,601865_福莱特_福莱特玻璃集团股份有限公司2021年年度报告.pdf,-0.4190181321843715,-0.1882734704131763
601868,601868_中国能建_中国能源建设股份有限公司2021年年度报告.pdf,-0.1539885963003785,-0.06920664626546491
601872,601872_招商轮船_招商轮船2020年年度报告.pdf,-0.09695510772338678,0.3373968042256414
601872,601872_招商轮船_招商轮船2021年年度报告.pdf,0.3373968042256414,0.07658600116177139
601877,601877_正泰电器_正泰电器2020年年度报告.pdf,0.3337508802124831,-0.4237111946145133
601877,601877_正泰电器_正泰电器2021年年度报告.pdf,-0.4237111946145133,-0.1649739943258112
601878,601878_浙商证券_浙商证券股份有限公司2020年年度报告.pdf,-0.128023515140971,-0.2270520690574274
601878,601878_浙商证券_浙商证券股份有限公司2021年年度报告.pdf,-0.2270520690574274,0.05998344336757189
601881,601881_中国银河_中国银河：2020年年度报告.pdf,-0.08437626322383429,-0.1331559613109783
601881,601881_中国银河_中国银河：2021年年度报告.pdf,-0.1331559613109783,0.2877719013562021
601888,601888_中国中免_中国旅游集团中免股份有限公司2020年年度报告.pdf,-0.2172102302703408,-0.008345064574169836
601888,601888_中国中免_中国旅游集团中免股份有限公司2021年年度报告.pdf,-0.008345064574169836,-0.5931462404692197
601898,601898_中煤能源_601898_2021年_年度报告.pdf,0.3380598375790389,0.142221430691944
601898,601898_中煤能源_中国中煤能源股份有限公司2020年年度报告.pdf,0.3413479591360651,0.3380598375790389
601899,601899_紫金矿业_紫金矿业H股市场公告-2021年年度报告.pdf,0.04587168237432349,0.2383943427236739
601899,601899_紫金矿业_紫金矿业集团股份有限公司2020年年度报告.pdf,0.05160254284322119,0.04587168237432349
601899,601899_紫金矿业_紫金矿业集团股份有限公司2021年年度报告.pdf,0.04587168237432349,0.2383943427236739
601901,601901_方正证券_2020年年度报告.pdf,-0.2377591112822531,-0.1756974092373308
601901,601901_方正证券_2021年年度报告.pdf,-0.1756974092373308,0.255353300540303
601916,601916_浙商银行_浙商银行股份有限公司2020年度报告.pdf,-0.0970160618587218,-0.1436503269461672
601916,601916_浙商银行_浙商银行股份有限公司2021年度报告.pdf,-0.1436503269461672,-0.0179578725696955
601919,601919_中远海控_中远海控2020年年度报告.pdf,0.9469094987219677,-0.2888085012263265
601919,601919_中远海控_中远海控2021年年度报告.pdf,-0.2888085012263265,0.08770960567082353
601939,601939_建设银行_建设银行2020年年度报告.pdf,-0.009993108228598668,0.01426708656892917
601939,601939_建设银行_建设银行2021年年度报告.pdf,0.01426708656892917,0.1368006710527647
601985,601985_中国核电_中国核电2020年年度报告.pdf,0.6415337163822512,-0.2393991210051835
601985,601985_中国核电_中国核能电力股份有限公司2021年年度报告.pdf,-0.2393991210051835,0.2446639461042217
601988,601988_中国银行_H股公告-2020年年度报告.pdf,0.01421436520183317,0.06334881010037585
601988,601988_中国银行_H股公告-2021年年度报告.pdf,0.06334881010037585,0.1938014030507023
601988,601988_中国银行_中国银行股份有限公司2020年年度报告.pdf,0.01421436520183317,0.06334881010037585
601988,601988_中国银行_中国银行股份有限公司2021年年度报告.pdf,0.06334881010037585,0.1938014030507023
601989,601989_中国重工_中国重工2020年年度报告.pdf,0.006917488002075256,-0.1601332905071895
601989,601989_中国重工_中国重工2021年年度报告.pdf,-0.1601332905071895,0.1678165814717862
601995,601995_中金公司_中金公司2020年年度报告.pdf,-0.346247210011366,-0.215305890553728
601995,601995_中金公司_中金公司2021年年度报告.pdf,-0.215305890553728,0.002517827067883616
601998,601998_中信银行_中信银行股份有限公司2020年年度报告.pdf,-0.03588542770532466,0.1050233529373898
601998,601998_中信银行_中信银行股份有限公司2021年年度报告.pdf,0.1050233529373898,0.09293424131683614
603019,603019_中科曙光_2020年年度报告.pdf,-0.1886046003160751,-0.1880313326747938
603019,603019_中科曙光_中科曙光2021年度报告.pdf,-0.1880313326747938,0.7753191750154762
603195,603195_公牛集团_公牛集团2020年年度报告.pdf,-0.1721556065805777,-0.1250803591921947
603195,603195_公牛集团_公牛集团股份有限公司2021年年度报告.pdf,-0.1250803591921947,0.01063313893725781
603259,603259_药明康德_2020年年度报告.pdf,0.05875184715424564,-0.3106743323160076
603259,603259_药明康德_2021年年度报告.pdf,-0.3106743323160076,-0.08931424636448382
603260,603260_合盛硅业_合盛硅业2021年年度报告.pdf,-0.3561877214667438,-0.361865480091471
603260,603260_合盛硅业_合盛硅业股份有限公司2020年年度报告.pdf,2.858799400534811,-0.3561877214667438
603288,603288_海天味业_海天味业2020年年度报告.pdf,-0.3072700591171116,-0.1540675863837514
603288,603288_海天味业_海天味业2021年年度报告.pdf,-0.1540675863837514,-0.3980965463787592
603369,603369_今世缘_江苏今世缘酒业股份有限公司2020年年度报告.pdf,-0.04287988149262223,-0.05170213154262548
603369,603369_今世缘_江苏今世缘酒业股份有限公司2021年年度报告.pdf,-0.05170213154262548,-0.02661017017981127
603392,603392_万泰生物_万泰生物2021年年度报告.pdf,-0.1695631300768379,-0.161688177497206
603392,603392_万泰生物_北京万泰生物药业股份有限公司2020年年度报告.pdf,0.5398970512413708,-0.1695631300768379
603659,603659_璞泰来_上海璞泰来新能源科技股份有限公司2020年年度报告.pdf,0.9938432667473345,-0.3481567436074945
603659,603659_璞泰来_上海璞泰来新能源科技股份有限公司2021年年度报告.pdf,-0.3481567436074945,-0.4022375098851552
603799,603799_华友钴业_华友钴业2020年年度报告.pdf,0.3914917381122345,-0.3397943805827124
603799,603799_华友钴业_华友钴业2021年年度报告.pdf,-0.3397943805827124,-0.399430454354859
603806,603806_福斯特_福斯特2020年年度报告.pdf,0.8184721636753511,-0.2799382005233754
603806,603806_福斯特_福斯特2021年年度报告.pdf,-0.2799382005233754,-0.4731772773227872
603833,603833_欧派家居_欧派家居2021年年度报告.pdf,-0.160644661560059,-0.3963711083849546
603899,603899_晨光股份_上海晨光文具股份有限公司2021年年度报告.pdf,-0.1339961948970891,-0.2930907329589296
603899,603899_晨光股份_晨光文具2020年年度报告.pdf,-0.2608237808657103,-0.1339961948970891
603986,603986_兆易创新_兆易创新2020年年度报告.pdf,0.2484382205791276,-0.4089446326397062
603986,603986_兆易创新_兆易创新2021年年度报告.pdf,-0.4089446326397062,-0.09040460917570703
603993,603993_洛阳钼业_洛阳钼业2020年年度报告.pdf,-0.09471212144617536,-0.1578039850801985
603993,603993_洛阳钼业_洛阳钼业2021年年度报告.pdf,-0.1578039850801985,0.143178391356152
605117,605117_德业股份_宁波德业科技股份有限公司2021年度报告全文.PDF,0.6957561936137249,-0.5349176956117133
605499,605499_东鹏饮料_东鹏饮料（集团）股份有限公司2021年年度报告.pdf,-0.01313126844389956,0.03667787924166399
688008,688008_澜起科技_澜起科技2020年年度报告.pdf,0.01547541264348862,-0.2482644268936053
688008,688008_澜起科技_澜起科技2021年年度报告.pdf,-0.2482644268936053,-0.05585015547641892
688009,688009_中国通号_2020年年度报告.pdf,-0.1122139194179813,-0.003694331730894729
688009,688009_中国通号_2021年年度报告.pdf,-0.003694331730894729,-0.0447971450800364
688012,688012_中微公司_2020年年度报告.pdf,-0.1967254017808829,-0.2258761205140658
688012,688012_中微公司_2021年年度报告.pdf,-0.2258761205140658,0.5696095591055474
688036,688036_传音控股_传音控股2020年年度报告.pdf,0.03817988540024264,-0.4782644147708152
688036,688036_传音控股_传音控股2021年年度报告.pdf,-0.4782644147708152,0.7692927843965811
688082,688082_盛美上海_2021年年度报告.pdf,-0.3748571731535365,0.3112745742985215
688111,688111_金山办公_金山办公2020年年度报告.pdf,-0.3534317691433012,0.0006774071312385388
688111,688111_金山办公_金山办公2021年年度报告.pdf,0.0006774071312385388,0.1971060310982269
688126,688126_沪硅产业_沪硅产业2020年年度报告.pdf,-0.2203186185770595,-0.318046375606703
688126,688126_沪硅产业_沪硅产业2021年年度报告.pdf,-0.318046375606703,-0.0164702306606509
688187,688187_时代电气_株洲中车时代电气股份有限公司2021年年度报告.pdf,-0.3272286632859982,-0.3189704308300734
688223,688223_晶科能源_晶科能源2021年年度报告.pdf,1.933414833116585,-0.3886215686095875
688256,688256_寒武纪_2020年年度报告.pdf,-0.352093721773749,-0.4263063392420351
688256,688256_寒武纪_2021年年度报告.pdf,-0.4263063392420351,1.473619284330085
688303,688303_大全能源_大全能源2021年年度报告.pdf,-0.2207863932669843,-0.3006814090744607
688363,688363_华熙生物_华熙生物2021年年度报告.pdf,-0.1250567317670652,-0.4961053050189155
688363,688363_华熙生物_华熙生物科技股份有限公司2020年年度报告.pdf,0.063225180408637,-0.1250567317670652
688396,688396_华润微_华润微：2020年年度报告.pdf,0.03495962682226206,-0.1818952583615034
688396,688396_华润微_华润微：2021年年度报告.pdf,-0.1818952583615034,-0.146468783793163
688599,688599_天合光能_天合光能股份有限公司2020年年度报告.pdf,2.40536624922821,-0.1882380438308443
688599,688599_天合光能_天合光能股份有限公司2021年年度报告.pdf,-0.1882380438308443,-0.5406697894247219
688981,688981_中芯国际_中芯国际2020年年度报告.pdf,-0.08250287775070486,-0.2236525855062377
688981,688981_中芯国际_中芯国际2021年年度报告.pdf,-0.2236525855062377,0.2887085252358077
